original,patched
https://github.com/microsoft/snmalloc/commit/a3660c40690252e6bab884108f82e1ca822bc458,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_a3660c40690252e6bab884108f82e1ca822bc458.patch
https://github.com/microsoft/snmalloc/commit/afc6283e01eb6189e47d1084ce3c1266ed7bc46c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_afc6283e01eb6189e47d1084ce3c1266ed7bc46c.patch
https://github.com/microsoft/snmalloc/commit/bdb3183989d8544b15bf600a5018d7056d795da0,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_bdb3183989d8544b15bf600a5018d7056d795da0.patch
https://github.com/microsoft/snmalloc/commit/bf742cef84694c2fbbe1ffd96777eab59a618ef6,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_bf742cef84694c2fbbe1ffd96777eab59a618ef6.patch
https://github.com/microsoft/snmalloc/commit/c73846e41808fa73552f12331a02b6b146a960fa,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_c73846e41808fa73552f12331a02b6b146a960fa.patch
https://github.com/microsoft/snmalloc/commit/cf50fc5e5565ce5666628908987c91d2b59b0375,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_cf50fc5e5565ce5666628908987c91d2b59b0375.patch
https://github.com/microsoft/snmalloc/commit/d1acb7979a72f3ccf818c177c5e1af619e4b1150,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_d1acb7979a72f3ccf818c177c5e1af619e4b1150.patch
https://github.com/microsoft/snmalloc/commit/dd5c91eb439af1688a57c90f910b8b1b5665a744,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_dd5c91eb439af1688a57c90f910b8b1b5665a744.patch
https://github.com/microsoft/snmalloc/commit/ecef894525f1083366f6b9f4e714e326a5d8569b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_ecef894525f1083366f6b9f4e714e326a5d8569b.patch
https://github.com/microsoft/snmalloc/commit/fd408637a7a172d260f38c73667323148439a09e,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/microsoft_snmalloc_fd408637a7a172d260f38c73667323148439a09e.patch
https://github.com/nfrechette/acl/commit/0db961485520de594548be83ad3e32accfcd3c4e,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_0db961485520de594548be83ad3e32accfcd3c4e.patch
https://github.com/nfrechette/acl/commit/3b610a020b419c6ef713a4ca123bd79186f3dfdd,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_3b610a020b419c6ef713a4ca123bd79186f3dfdd.patch
https://github.com/nfrechette/acl/commit/3e0b5e07a3b6f9eb36f194eb7acf374fc069d941,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_3e0b5e07a3b6f9eb36f194eb7acf374fc069d941.patch
https://github.com/nfrechette/acl/commit/3e86223d3d56b892d4e3bea049ecf9fdee5a32a8,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_3e86223d3d56b892d4e3bea049ecf9fdee5a32a8.patch
https://github.com/nfrechette/acl/commit/438dd531280e6a8a5334473ce112df1376a62702,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_438dd531280e6a8a5334473ce112df1376a62702.patch
https://github.com/nfrechette/acl/commit/4dc036b56b9d005f8256f89324188d4e3d2322eb,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_4dc036b56b9d005f8256f89324188d4e3d2322eb.patch
https://github.com/nfrechette/acl/commit/4f73d2573f9ed9c0452d5d67c5f465200e7fb2d0,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_4f73d2573f9ed9c0452d5d67c5f465200e7fb2d0.patch
https://github.com/nfrechette/acl/commit/5a3c5484d147fd342668858e577bf726e0696d32,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_5a3c5484d147fd342668858e577bf726e0696d32.patch
https://github.com/nfrechette/acl/commit/68aac1a9ddeb456c39bce64b70622c4597b21ff8,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_68aac1a9ddeb456c39bce64b70622c4597b21ff8.patch
https://github.com/nfrechette/acl/commit/7b6eceec71107e23524876f87629b436f410847a,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_7b6eceec71107e23524876f87629b436f410847a.patch
https://github.com/nfrechette/acl/commit/7d552facbb19e15bf058153f53b898a261e58804,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_7d552facbb19e15bf058153f53b898a261e58804.patch
https://github.com/nfrechette/acl/commit/80544e3f2ff40760d3d7bde48e032624e8b7eb96,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_80544e3f2ff40760d3d7bde48e032624e8b7eb96.patch
https://github.com/nfrechette/acl/commit/94310d926d2df56afb2f4dc8d7165986bffbde52,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_94310d926d2df56afb2f4dc8d7165986bffbde52.patch
https://github.com/nfrechette/acl/commit/a67c41d6904a6f81ec70bfe1dd575f0d69ccc287,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_a67c41d6904a6f81ec70bfe1dd575f0d69ccc287.patch
https://github.com/nfrechette/acl/commit/b9f74d8b50d976ed3d172c81cb8ca161e385e204,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_b9f74d8b50d976ed3d172c81cb8ca161e385e204.patch
https://github.com/nfrechette/acl/commit/bb1aefd8efc6ccd4ae9bc22fed808a7b59ad9c6a,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_bb1aefd8efc6ccd4ae9bc22fed808a7b59ad9c6a.patch
https://github.com/nfrechette/acl/commit/bca6b2ea1a67f326e54260ba3e584141e6c5af82,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_bca6b2ea1a67f326e54260ba3e584141e6c5af82.patch
https://github.com/nfrechette/acl/commit/e41ee9af52fd25f31ea020d9a773b36030166283,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_e41ee9af52fd25f31ea020d9a773b36030166283.patch
https://github.com/nfrechette/acl/commit/f2eee9de134b3ab33088ba32b21d25269db005b5,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_f2eee9de134b3ab33088ba32b21d25269db005b5.patch
https://github.com/nfrechette/acl/commit/f4301ccacebcb62345dd5e81779854577e87d41b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_f4301ccacebcb62345dd5e81779854577e87d41b.patch
https://github.com/nfrechette/acl/commit/f73dbeb2dfb04ae2d2df06c4f3aa0636adaa8441,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/nfrechette_acl_f73dbeb2dfb04ae2d2df06c4f3aa0636adaa8441.patch
https://github.com/oatpp/oatpp/commit/25a7d4c8bfb4676c420e03c6272ad9c4fe5c5b3b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/oatpp_oatpp_25a7d4c8bfb4676c420e03c6272ad9c4fe5c5b3b.patch
https://github.com/oatpp/oatpp/commit/2b6a90f601f1e92baa459f897a2714ee122780f1,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/oatpp_oatpp_2b6a90f601f1e92baa459f897a2714ee122780f1.patch
https://github.com/oatpp/oatpp/commit/56f4d667a93e68d7a7d88e9a562e1a2bf86c43da,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/oatpp_oatpp_56f4d667a93e68d7a7d88e9a562e1a2bf86c43da.patch
https://github.com/oatpp/oatpp/commit/ca19e5b0723312be765d5ab2e1b8450ff85a6479,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/oatpp_oatpp_ca19e5b0723312be765d5ab2e1b8450ff85a6479.patch
https://github.com/odygrd/quill/commit/21b923b50d53cc98d01628d5b305e324854c65d0,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/odygrd_quill_21b923b50d53cc98d01628d5b305e324854c65d0.patch
https://github.com/odygrd/quill/commit/6248396b433bda060320eca0e9d181bb82f74d22,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/odygrd_quill_6248396b433bda060320eca0e9d181bb82f74d22.patch
https://github.com/odygrd/quill/commit/a33d3a102b3fc16a674439fbe701667379c129fc,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/odygrd_quill_a33d3a102b3fc16a674439fbe701667379c129fc.patch
https://github.com/open-telemetry/opentelemetry-cpp/commit/e21655559c370d655cc4f2dd3d8a245d59680b74,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/open-telemetry_opentelemetry-cpp_e21655559c370d655cc4f2dd3d8a245d59680b74.patch
https://github.com/open-telemetry/opentelemetry-cpp/commit/f0e0ef0bf3e769b609de3fd1d79a5b615b8bc881,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/open-telemetry_opentelemetry-cpp_f0e0ef0bf3e769b609de3fd1d79a5b615b8bc881.patch
https://github.com/pantor/ruckig/commit/58262fabbba0746695f76529f2499e4081a57550,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/pantor_ruckig_58262fabbba0746695f76529f2499e4081a57550.patch
https://github.com/pantor/ruckig/commit/a2d04914c68b948ab05aaf4836903a244682cfa5,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/pantor_ruckig_a2d04914c68b948ab05aaf4836903a244682cfa5.patch
https://github.com/projectm-visualizer/projectm/commit/2eb1e41f5f98780813059017cf309ba1649751e1,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/projectm-visualizer_projectm_2eb1e41f5f98780813059017cf309ba1649751e1.patch
https://github.com/projectm-visualizer/projectm/commit/5e54983e6d6491c810bdf59f0ac012022781851e,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/projectm-visualizer_projectm_5e54983e6d6491c810bdf59f0ac012022781851e.patch
https://github.com/projectm-visualizer/projectm/commit/a7df3680d9a1c08679bd005f09a26849345822f8,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/projectm-visualizer_projectm_a7df3680d9a1c08679bd005f09a26849345822f8.patch
https://github.com/projectm-visualizer/projectm/commit/ceca33a0882a006cae2df15c7545d95d5ef6a348,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/projectm-visualizer_projectm_ceca33a0882a006cae2df15c7545d95d5ef6a348.patch
https://github.com/projectm-visualizer/projectm/commit/fcafa568cd10355d9e263f999611f4de0cbe8365,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/projectm-visualizer_projectm_fcafa568cd10355d9e263f999611f4de0cbe8365.patch
https://github.com/qicosmos/iguana/commit/1e76a1473ae1137b858f83d625703d1c0f315fc6,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/qicosmos_iguana_1e76a1473ae1137b858f83d625703d1c0f315fc6.patch
https://github.com/quick-lint/quick-lint-js/commit/15bb20a19e4114b12c5f1846244ee9cce82e3231,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_15bb20a19e4114b12c5f1846244ee9cce82e3231.patch
https://github.com/quick-lint/quick-lint-js/commit/182806419a62d94ca57f359ba99c10accdb0a66c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_182806419a62d94ca57f359ba99c10accdb0a66c.patch
https://github.com/quick-lint/quick-lint-js/commit/1933fe4df74880a2808eaa2ab6f7f6221e43f97c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_1933fe4df74880a2808eaa2ab6f7f6221e43f97c.patch
https://github.com/quick-lint/quick-lint-js/commit/1c8371c844ef6d4874580043decc6d3c2470cb16,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_1c8371c844ef6d4874580043decc6d3c2470cb16.patch
https://github.com/quick-lint/quick-lint-js/commit/1f134132f1daaf268a44ac44200348aa17f6e916,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_1f134132f1daaf268a44ac44200348aa17f6e916.patch
https://github.com/quick-lint/quick-lint-js/commit/3210a17e5408ee10f5adee35299858cb23a8ea9f,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_3210a17e5408ee10f5adee35299858cb23a8ea9f.patch
https://github.com/quick-lint/quick-lint-js/commit/423702ea490a6cd4aba2b1ce8a3199076c3d7f66,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_423702ea490a6cd4aba2b1ce8a3199076c3d7f66.patch
https://github.com/quick-lint/quick-lint-js/commit/42564da724e581217ed99cf5a357a717aee349d5,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_42564da724e581217ed99cf5a357a717aee349d5.patch
https://github.com/quick-lint/quick-lint-js/commit/4659825288c52c1d6080fe777ef81cb7f59bd2c8,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_4659825288c52c1d6080fe777ef81cb7f59bd2c8.patch
https://github.com/quick-lint/quick-lint-js/commit/525ce4bd9ebbac928201b36bef11de25666356c0,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_525ce4bd9ebbac928201b36bef11de25666356c0.patch
https://github.com/quick-lint/quick-lint-js/commit/75f984ef7bb3b5fdc02d494386580a8c63358f00,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_75f984ef7bb3b5fdc02d494386580a8c63358f00.patch
https://github.com/quick-lint/quick-lint-js/commit/781558c80fd563bd8c6c91a103a662c1bb6c966f,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_781558c80fd563bd8c6c91a103a662c1bb6c966f.patch
https://github.com/quick-lint/quick-lint-js/commit/7b11341514a046674af49fa1db892fea7fe76fd6,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_7b11341514a046674af49fa1db892fea7fe76fd6.patch
https://github.com/quick-lint/quick-lint-js/commit/83e95d78d98a6ccf26e00a7a444c6ba246c1e3c7,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_83e95d78d98a6ccf26e00a7a444c6ba246c1e3c7.patch
https://github.com/quick-lint/quick-lint-js/commit/857decdf5a197fb26fc7feb357308dcfd0fb5b32,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_857decdf5a197fb26fc7feb357308dcfd0fb5b32.patch
https://github.com/quick-lint/quick-lint-js/commit/8fe55673f2c145477bbc5e9cb07e7ec292146025,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_8fe55673f2c145477bbc5e9cb07e7ec292146025.patch
https://github.com/quick-lint/quick-lint-js/commit/9b08181d95645225a076a04a718db89fbe4fe43f,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_9b08181d95645225a076a04a718db89fbe4fe43f.patch
https://github.com/quick-lint/quick-lint-js/commit/9b3ee2bc117380654201a1366246f95b2fd07d1a,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_9b3ee2bc117380654201a1366246f95b2fd07d1a.patch
https://github.com/quick-lint/quick-lint-js/commit/9d96b4c54c81fc95f1094f129bf1fdc5db8d02e3,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_9d96b4c54c81fc95f1094f129bf1fdc5db8d02e3.patch
https://github.com/quick-lint/quick-lint-js/commit/b0a0c24fe48ba59ca7bc77c076d7494a5f543590,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_b0a0c24fe48ba59ca7bc77c076d7494a5f543590.patch
https://github.com/quick-lint/quick-lint-js/commit/beb8fead02f30d60259bc0c9020a4d5c8356a55d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_beb8fead02f30d60259bc0c9020a4d5c8356a55d.patch
https://github.com/quick-lint/quick-lint-js/commit/caf0f6b8612cb81a31c994e5684c0dd59c3a1fed,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_caf0f6b8612cb81a31c994e5684c0dd59c3a1fed.patch
https://github.com/quick-lint/quick-lint-js/commit/e6d30b3a618de79dae40a9d74d8dbee13306b53d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_e6d30b3a618de79dae40a9d74d8dbee13306b53d.patch
https://github.com/quick-lint/quick-lint-js/commit/ed47d626a3ca6038a894dee99ee9610da121053c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_ed47d626a3ca6038a894dee99ee9610da121053c.patch
https://github.com/quick-lint/quick-lint-js/commit/ee1eb18a769341611ca3f142f97a21b547a7c0f5,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_ee1eb18a769341611ca3f142f97a21b547a7c0f5.patch
https://github.com/quick-lint/quick-lint-js/commit/f687629c6d9836aff4af7d8c7c31da18f2c2a313,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_f687629c6d9836aff4af7d8c7c31da18f2c2a313.patch
https://github.com/quick-lint/quick-lint-js/commit/f6fd6f484c7a37c3b837759b2a7fc092882259ec,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_f6fd6f484c7a37c3b837759b2a7fc092882259ec.patch
https://github.com/quick-lint/quick-lint-js/commit/ffc0b0b9f053d0bac25483c4fc685f794e86fd41,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/quick-lint_quick-lint-js_ffc0b0b9f053d0bac25483c4fc685f794e86fd41.patch
https://github.com/rbock/sqlpp11/commit/b445f24b24fee7727ebd1c126851078e7e0d04fe,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/rbock_sqlpp11_b445f24b24fee7727ebd1c126851078e7e0d04fe.patch
https://github.com/reo7sp/tgbot-cpp/commit/775291f5e4debfb50174698e5cd4116779cae487,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/reo7sp_tgbot-cpp_775291f5e4debfb50174698e5cd4116779cae487.patch
https://github.com/ridiculousfish/libdivide/commit/1978f27f712c4125c0d4dc3707f51fcf82fa1a93,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/ridiculousfish_libdivide_1978f27f712c4125c0d4dc3707f51fcf82fa1a93.patch
https://github.com/ridiculousfish/libdivide/commit/61ae9cb48e6f17526e78202c8dc319f6f1dd2302,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/ridiculousfish_libdivide_61ae9cb48e6f17526e78202c8dc319f6f1dd2302.patch
https://github.com/taocpp/pegtl/commit/2644f514ff0b4cf21168851dd1a39b780e794b68,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/taocpp_pegtl_2644f514ff0b4cf21168851dd1a39b780e794b68.patch
https://github.com/tensor-compiler/taco/commit/9b1450cd29bb28cb8f9829ceae809c804fcb8f96,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/tensor-compiler_taco_9b1450cd29bb28cb8f9829ceae809c804fcb8f96.patch
https://github.com/wisdompeak/leetcode/commit/287f55040eb1e3b3fb57819203bef1dd6a1f6c97,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_287f55040eb1e3b3fb57819203bef1dd6a1f6c97.patch
https://github.com/wisdompeak/leetcode/commit/51046c0518f3ef08a135d576965a1f96591a874d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_51046c0518f3ef08a135d576965a1f96591a874d.patch
https://github.com/wisdompeak/leetcode/commit/58bd4be1c1010116d858e439bd82efae3222c49d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_58bd4be1c1010116d858e439bd82efae3222c49d.patch
https://github.com/wisdompeak/leetcode/commit/9b7d58e500050fa36f00131fd2248380a563292d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_9b7d58e500050fa36f00131fd2248380a563292d.patch
https://github.com/wisdompeak/leetcode/commit/c30a5cc13e1770b2521812589d3b26b0b7b9bcff,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_c30a5cc13e1770b2521812589d3b26b0b7b9bcff.patch
https://github.com/wisdompeak/leetcode/commit/d6f391a2919b49e057df7eb42131d6762f75de78,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_d6f391a2919b49e057df7eb42131d6762f75de78.patch
https://github.com/wisdompeak/leetcode/commit/fe1779dad26a694c4a3b5e22f9ed4bcf2593e5d3,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/wisdompeak_leetcode_fe1779dad26a694c4a3b5e22f9ed4bcf2593e5d3.patch
https://github.com/xtensor-stack/xsimd/commit/062d70cd695fe442b95b14d48ea21e33db5cc0ea,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_062d70cd695fe442b95b14d48ea21e33db5cc0ea.patch
https://github.com/xtensor-stack/xsimd/commit/068b5763f0c8b129dc1720acf076069452147d35,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_068b5763f0c8b129dc1720acf076069452147d35.patch
https://github.com/xtensor-stack/xsimd/commit/13fdd96c64a6b1f43e02f24b71a14f79df3f573b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_13fdd96c64a6b1f43e02f24b71a14f79df3f573b.patch
https://github.com/xtensor-stack/xsimd/commit/297dd76efd0978b3152e5bbd7df9d52680905c4b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_297dd76efd0978b3152e5bbd7df9d52680905c4b.patch
https://github.com/xtensor-stack/xsimd/commit/3639635cc12fa2a478cf4026c706eb1178a95c4c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_3639635cc12fa2a478cf4026c706eb1178a95c4c.patch
https://github.com/xtensor-stack/xsimd/commit/36aef0105ec605ae494de7e07a80bd29b696be39,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_36aef0105ec605ae494de7e07a80bd29b696be39.patch
https://github.com/xtensor-stack/xsimd/commit/3b05fd63c808807ca300b9c9e6753bd29c4522bc,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_3b05fd63c808807ca300b9c9e6753bd29c4522bc.patch
https://github.com/xtensor-stack/xsimd/commit/401e149d056e53ee7e96c7270fd1375aa56fd75c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_401e149d056e53ee7e96c7270fd1375aa56fd75c.patch
https://github.com/xtensor-stack/xsimd/commit/442775796368068ce26abb953fdb2eb9e2ec028d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_442775796368068ce26abb953fdb2eb9e2ec028d.patch
https://github.com/xtensor-stack/xsimd/commit/44808ffe5452621c060a330f48ff7be1667100ff,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_44808ffe5452621c060a330f48ff7be1667100ff.patch
https://github.com/xtensor-stack/xsimd/commit/45cbf4bd35dff1c6373f51fb1591a1c5015f65c3,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_45cbf4bd35dff1c6373f51fb1591a1c5015f65c3.patch
https://github.com/xtensor-stack/xsimd/commit/59c407d500534db7299c7b6e3ae9c92fe6cba561,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_59c407d500534db7299c7b6e3ae9c92fe6cba561.patch
https://github.com/xtensor-stack/xsimd/commit/609ae41b59dd93643bc3653a07732df84d1075a9,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_609ae41b59dd93643bc3653a07732df84d1075a9.patch
https://github.com/xtensor-stack/xsimd/commit/60a8f278965b3e024a33f587d66b7875a29db137,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_60a8f278965b3e024a33f587d66b7875a29db137.patch
https://github.com/xtensor-stack/xsimd/commit/6280185d34e7d6549982b349b0191b237be739d2,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_6280185d34e7d6549982b349b0191b237be739d2.patch
https://github.com/xtensor-stack/xsimd/commit/729a97a86b13fd6d3a30aed1f91add1a1a16d20e,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_729a97a86b13fd6d3a30aed1f91add1a1a16d20e.patch
https://github.com/xtensor-stack/xsimd/commit/73989d9def28a29cb33da6702f6ece98bc87b0e4,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_73989d9def28a29cb33da6702f6ece98bc87b0e4.patch
https://github.com/xtensor-stack/xsimd/commit/76e9d8be497a93b1e11cb8875caf03e820b5a3f7,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_76e9d8be497a93b1e11cb8875caf03e820b5a3f7.patch
https://github.com/xtensor-stack/xsimd/commit/7a7a51fa065575378bccb0ff2007ce2657fd527a,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_7a7a51fa065575378bccb0ff2007ce2657fd527a.patch
https://github.com/xtensor-stack/xsimd/commit/7d1778c3b38d63db7cec7145d939f40bc5d859d1,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_7d1778c3b38d63db7cec7145d939f40bc5d859d1.patch
https://github.com/xtensor-stack/xsimd/commit/8724c8ef9d3173d5f31e0531a881d04af7bba783,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_8724c8ef9d3173d5f31e0531a881d04af7bba783.patch
https://github.com/xtensor-stack/xsimd/commit/8c4026bebc156f0a6420ebfd369feca4ce90f56d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_8c4026bebc156f0a6420ebfd369feca4ce90f56d.patch
https://github.com/xtensor-stack/xsimd/commit/90aafebbafb004d8d85ddce6284eee28cea7b805,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_90aafebbafb004d8d85ddce6284eee28cea7b805.patch
https://github.com/xtensor-stack/xsimd/commit/98a348fe741f2439d82c7561f4759a73895c9afc,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_98a348fe741f2439d82c7561f4759a73895c9afc.patch
https://github.com/xtensor-stack/xsimd/commit/a133a02900b0fdb15e86540f4646c6141caa49b4,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_a133a02900b0fdb15e86540f4646c6141caa49b4.patch
https://github.com/xtensor-stack/xsimd/commit/a64ba76ad00d7770e1601e7412b5d86470bcb9d8,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_a64ba76ad00d7770e1601e7412b5d86470bcb9d8.patch
